epoch,lr,train_loss,train_acc,val_loss,val_acc,val_c0,val_c1,val_c2,test_loss,test_acc,test_c0,test_c1,test_c2
40,0.000125,1.0214950931606008,0.4216417910447761,1.0823942252567835,0.3207547068595886,6/27,5/20,6/6,,,,,
41,6.25e-05,1.020489303923365,0.48258706482488717,1.0819116532802582,0.35849058628082275,4/27,9/20,6/6,,,,,
42,6.25e-05,1.024154690664206,0.48258706482488717,1.0818039689745222,0.4150943458080292,8/27,8/20,6/6,,,,,
43,6.25e-05,1.0085533261299133,0.5124378110935439,1.0815380811691284,0.3396226465702057,4/27,8/20,6/6,,,,,
44,6.25e-05,0.9906939277008399,0.5310945275114544,1.0810585021972656,0.3207547068595886,3/27,9/20,5/6,,,,,
45,6.25e-05,1.0352404464536638,0.4203980102467893,1.0810054200036185,0.3396226465702057,5/27,7/20,6/6,,,,,
46,6.25e-05,1.0188164061574794,0.4564676618398125,1.0809236381735121,0.3396226465702057,7/27,5/20,6/6,,,,,
47,6.25e-05,1.0121214109570233,0.4975124379592155,1.0803225508758,0.3396226465702057,4/27,8/20,6/6,,,,,
48,6.25e-05,1.0152700934837113,0.46144278636619224,1.0800515924181258,0.3207547068595886,4/27,7/20,6/6,,,,,
49,6.25e-05,1.0162694916796329,0.43656716417910446,1.0800379812717438,0.30188679695129395,5/27,5/20,6/6,,,,,
50,6.25e-05,1.017800489468361,0.4962686567164179,1.0797557490212577,0.3396226465702057,8/27,4/20,6/6,,,,,
TEST,,,,,,,,,1.3102410393101829,0.43396228551864624,9/20,2/20,12/13
