epoch,lr,train_loss,train_acc,val_loss,val_acc,val_c0,val_c1,val_c2,test_loss,test_acc,test_c0,test_c1,test_c2
39,0.00025,1.0919591562071842,0.39054726397813255,1.1683740360396249,0.37735849618911743,4/27,16/20,0/6,,,,,
40,0.00025,1.0987607178403371,0.3582089552238806,1.1683505007198878,0.35849058628082275,2/27,17/20,0/6,,,,,
41,0.00025,1.0943377747464536,0.3631840797502603,1.1683419389384133,0.37735849618911743,4/27,16/20,0/6,,,,,
42,0.00025,1.1011109441073972,0.3756218908438042,1.1683674241815294,0.37735849618911743,4/27,16/20,0/6,,,,,
43,0.00025,1.1010943553340968,0.29850746268656714,1.1684035743985857,0.35849058628082275,4/27,15/20,0/6,,,,,
44,0.00025,1.1065782264097412,0.3333333334816036,1.168331401688712,0.37735849618911743,4/27,16/20,0/6,,,,,
45,0.00025,1.0960553644308404,0.39925373134328357,1.1682655598436082,0.35849058628082275,2/27,17/20,0/6,,,,,
46,0.000125,1.0974118389300447,0.3333333334816036,1.1682875795023782,0.35849058628082275,2/27,17/20,0/6,,,,,
47,0.000125,1.0905677489380339,0.3706467663174245,1.1682998878615243,0.37735849618911743,3/27,17/20,0/6,,,,,
48,0.000125,1.1040157159762596,0.34577114457514746,1.1682820277554649,0.35849058628082275,2/27,17/20,0/6,,,,,
49,0.000125,1.1033406141978592,0.3718905475602221,1.1682534047535487,0.35849058628082275,2/27,17/20,0/6,,,,,
50,0.000125,1.1033309849340525,0.31094527378011105,1.1682490408420563,0.35849058628082275,2/27,17/20,0/6,,,,,
TEST,,,,,,,,,1.580823540687561,0.35849058628082275,1/20,18/20,0/13
