epoch,train_loss,train_acc,val_loss,val_acc,val_c0,val_c1,val_c2,checkpoint,test_loss,test_acc,test_c0,test_c1,test_c2
26,0.1024975177220333,0.9701492537313433,1.9943061673215456,0.5094339847564697,22/27,5/20,0/6,,,,,,
27,0.08864165777201528,0.9763681595005206,1.9416883417538233,0.49056604504585266,22/27,4/20,0/6,,,,,,
28,0.07240640140597278,0.9813432835820896,2.06685316243342,0.49056604504585266,21/27,5/20,0/6,,,,,,
29,0.09078162845676772,0.9776119402985075,2.0431584428463663,0.4716981053352356,20/27,5/20,0/6,,,,,,
30,0.06658889650568756,0.9776119402985075,2.0114383761371886,0.4716981053352356,20/27,5/20,0/6,,,,,,
31,0.049699609442405514,0.9813432835820896,2.1327534754361426,0.43396228551864624,17/27,6/20,0/6,,,,,,
32,0.039711300607070454,0.9925373134328358,2.04905774976526,0.43396228551864624,14/27,9/20,0/6,,,,,,
33,0.043478255540131655,0.996268656716418,2.1729847033108984,0.4528301954269409,18/27,6/20,0/6,,,,,,
34,0.031612985882862064,0.9850746268656716,2.4560986419341395,0.5094339847564697,22/27,5/20,0/6,,,,,,
35,0.04229345465777876,0.9925373134328358,2.3479774785893306,0.4716981053352356,20/27,5/20,0/6,,,,,,
36,0.016172650454452073,1.0,2.3617527979825224,0.4716981053352356,20/27,5/20,0/6,,,,,,
37,0.029569476387427022,0.996268656716418,2.5488040676406984,0.4716981053352356,22/27,3/20,0/6,,,,,,
38,0.023175098724340076,0.996268656716418,2.6324238342765187,0.4528301954269409,19/27,5/20,0/6,,,,,,
39,0.0182305330167561,0.9925373134328358,2.4738782612340793,0.4150943458080292,17/27,5/20,0/6,,,,,,
40,0.03304391625226969,0.9925373134328358,2.4499932335955754,0.4528301954269409,18/27,6/20,0/6,,,,,,
41,0.02220767186785207,0.9925373134328358,2.8325063328125646,0.4528301954269409,19/27,5/20,0/6,,,,,,
42,0.02277658296849556,0.9925373134328358,2.8402382591074065,0.4528301954269409,19/27,5/20,0/6,,,,,,
43,0.014837434901091368,0.996268656716418,2.8667038156251823,0.4528301954269409,19/27,5/20,0/6,,,,,,
44,0.025231546734895388,0.996268656716418,2.92133787873068,0.4716981053352356,20/27,5/20,0/6,,,,,,
45,0.014200427308125329,0.9925373134328358,2.739570311137608,0.4150943458080292,17/27,5/20,0/6,,,,,,
46,0.01722124052934875,0.9925373134328358,2.892377599009446,0.3962264060974121,16/27,5/20,0/6,,,,,,
47,0.016493431592879013,0.996268656716418,2.9927590553249632,0.43396228551864624,18/27,5/20,0/6,,,,,,
48,0.021751879883860098,0.9888059701492538,3.0645221415907145,0.43396228551864624,18/27,5/20,0/6,,,,,,
49,0.011379156370306042,0.9925373134328358,2.8938682366694723,0.43396228551864624,18/27,5/20,0/6,,,,,,
50,0.005975133142335346,1.0,3.319978790091617,0.4528301954269409,19/27,5/20,0/6,,,,,,
TEST,,,,,,,,,1.3122004313128335,0.3396226465702057,6/20,12/20,0/13
